,text
82376,let s see how this plays out everyone s on turkeys back to follow a nato directive the exact same countries that showed no support for turkey when they shot down a russian jet and were at the brink of war with russia they all cowardly back away from a nato allie  turkey  ukraine
82438,there are millions of civilians  children and women  being killed by siege  starvation and fire weapons in  yemen   tigray and other parts of  ethiopia  these civilians did not get attention as political crises of  ukraine  human lives must be prioritized than strategic interests 
83050,  f  need to cancel the russian gp immediately  suspend mazepins licence  amp  suspend  until they remove russian sponsorship  russia has shown it doesnt wish to be part of the civilised world   ukraine  f   sochi  cancelrussiagp  suspendmazepin  suspendhaas
83496,dear  i like your coverage of russia s invasion of  ukraine  superb interviews  commentary and analysis  but please use maps to help your viewers better understand unfolding events   russiainvadedukraine   stoprussianaggression  ukraineunderattack 
84094,millennials after going through three economic crises  earthquakes  pandemic and now world war iii   all before the age of     ww   worldwariii  russiaukraineconflict  kiev 
84541,when i asked  putin at apec   in sydney  what do you think of australia   is it what you expected   he replied  i never think of australia    russiaukraineconflict
85035,you won t force  ukraine into your arms   putin   no  means  no   this nation will resist 
86298,russia is landing forces with helicopters directly into kyiv  these force will be in a word of hurt if their armored spearheads won t get through fast   ukraine  russia  russianinvasion 
86374,what role is the wagner group likely to play in the current conflict  for more  see today s   intelbrief  russia  ukraine 
86645, nato is not going to close the bosphorus strait for    russian ships yet     secretary general of  nato   nato  ukrainerussiaconflict 
86745,to watch morrison pretend to care about the people of  ukraine  amp  offer asylum to refugees from there while he jails for nearly a decade refugees who are victims of the same kind of wars in places like afghanistan  syria  iraq  somalia  myanmar  amp  sri lanka is just too much to bear
88455,very interesting thread  russia  ukraine  bioweapons  us  nato 
90034,    kremlin says president  putin is ready to hold talks with  leadership of  ukraine  to discuss the country s  neutral status  amp  refusal to host  foreign  military installations on its territory   should  kiev be ready for such talks 
90244,remember it s the innocent civilians who are suffering     russiaukrainecrisis  russianinvasion   russiaukraineconflict  worldwar   wwiii  ukraine  russian  russia  putin  biden  stopwars  nato 
92127,reuters news agency is reporting black smoke has been seen rising over the  ukraine defence intelligence hq central  kyiv 
92844,russia warplane nicely avoiding being dropped down by fire missiles after dropping bombs    this more than a war    putin is teaching  a lifetime lesson       worldwar   russiaukraineconflict  ukraine  russia  russiaukraine 
93156,i wish the best of luck to all of  ukraine  to all of  russia that wanted world peace  sorry to you guys  but i hope you realize who your leader is by now  he s really trying to add another war to the world war series  isn t he    standwithukraine   
93316,footage of the airport bombing in ivano frankivsk   ukraine  russia 
93377,as russia going for ukraine  china will go for taiwan  then  india needs to be wary of pakistan as the chinese dog will follow the master s order  russiaukraineconflict  india  chinataiwan  russia  russiaukraine 
94146,pray for  ukraine  all life matters   putin  israel  china  northkorea  trump  biden  nato  russsia  ww   wwiii 
94410,uk prime minister boris johnson bluntly refers to putin as  the russian dictator   vows that putin s campaign of violence will  politically  economically and militarily end in failure   russia  ukraine
94414,   russia embassy said     lavrov     russia is not threatening anyone  amp  doesn t want to  yet we r being threatened with  catastrophic consequences   amp   unprecedented sanctions   have u ever heard us say anything of this kind     ukraine minsk talks failed  
94531,when i asked  putin at apec   in sydney  what do you think of australia   is it what you expected   he replied  i never think of australia    russiaukraineconflict
94807,that s why it s a stroke of genius  and in this case  happens to be true   russia  ukraine 
94816,what to tell your very interested   amp   yr old re  ukraine invasion  no words are helping and they re obsessing over footage  trying so hard to divert attention from any scenes      
95898,putin warns all countries to stay away from his business     russiaukraineconflict  wwiii  worldwar  
96738,explosion at the apu warehouse near the town of kalinovka  vinnytsia region  ukraine 
97806,when i put in  i never pull out     putin  ukraine  bidenisafailure  russiaukraineconflict  ukraine
98570,    kremlin says president  putin is ready to hold talks with  leadership of  ukraine  to discuss the country s  neutral status  amp  refusal to host  foreign  military installations on its territory   should  kiev be ready for such talks 
99535,ladies and gentleman  scottish msm football media  stunningly bad and inappropriate  absolutely pathetic clickbait nonsense and zero substance or insight  the sooner the  is eradicated and replaced the better  past the  do better  stage   ukraine  spfl  dailyrecord 
