,text
39556, nato troops off to defend the eastern flank  are we really watching the start of  ww   have we really let our politicians take us to the brink of all out nuclear war with  russia          
39988,watch julia hartley brewer s passionate response to vladimir putin s invasion of ukraine     when the west is not prepared to stand up to murderous dictators invading independent states close to our borders  what message does that send        ukraine    ukraineinvasion 
40000,there is no winner in any war where children die and mothers cry    ukraina  wwiii    russiaukraineconflict 
40266,the simpsons predicted the crisis of  ukraine and  russia   kiev  russiaukraineconflict 
40312,sums up the whole  sorry mess  nato should have let putin join when he asked years ago   because these bastards are all made for each other  ukraine 
40379,  the ukrainian media reported that  belarusian air defenses are involved in the destruction of the infrastructure of the armed forces of  ukraine   a missile was launched from the  mogilev region 
41289,we are waiting for active support of the indian leadership in stopping this war  dr  igor polikha  ambassador of ukraine to india   russiaukraineconflict 
41390,my thoughts and prayers are with the people of ukraine    a world that in so many ways continues to move backwards    ukraine
41531,kgb is   again  russia
41620,a gentle soul just brought me my breakfast and said she thought everything would be ok  i didn t have the heart to say that the russians could be here in kyiv within days  even now  i m not sure ukrainians realise quite what s happening   ukraine
41981,belarusian president lukashenko offers to hold talks between  russia and  ukraine in minsk  ria 
42015,  the west has done nothing to worry  putin he knows we won t use military force  he knows we won t seize russian assets in london  he knows the west is weak and divided  we have zero leverage  this is the calculation he makes  and he isn t wrong is he   ukraineinvasion
42219,first photos of  russia s tanks  destroyed by  ukrainian army during invasion of ukraine s territory   ukrainianswillresist  standwithukraine  stoprussianaggression 
42338,the most severe of sanctions for  russia and all the support possible to the  ukrainian people who are fleeing  amp  suffering from violence   a new  refugee crisis could face europe and the uk has to step up   
42475, putin did not stop after georgia  he did not stop after crimea  and he sure as hell won t stop after  ukraine     unless the west lets him get away  be under no illusion  putin s ultimate goal is to revive the old  halcyon days  of the ussr   istandwithukraine 
42516,stop  putin now   standwithukraine   stoprussianaggression  the world must have the courage to defend  ukraine and bring  putin to justice for his genocidal crimes in  syria and other countries  
42649,there are    mps who think  nato is too powerful and aggressive  meanwhile   putin assembles     troops to take over another country  wtaf are they doing in parliament   national disgrace  
42757,to all my friends in ukraine   keep calm  try to stay inside     this too shall pass     istandwithukraine   freeukraine   russiaukraine
43152,the simpsons predicted the crisis of  ukraine and  russia   kiev  russiaukraineconflict 
43457, estonia unequivocally condemns  russia s military attack on  ukraine and we have decided to launch  nato consultations under article   of the north atlantic treaty with latvia  lithuania  poland and other allies    
43508,    sirens sounding in  kiev   ukrainerussia  russia   
43656, estonia unequivocally condemns  russia s military attack on  ukraine and we have decided to launch  nato consultations under article   of the north atlantic treaty with latvia  lithuania  poland and other allies    
44361,we ll withstand it       ukraine 
44453,there s a threat to the entire free world  as    has launched a full scale attack against  ukraine   a sovereign european country  nato consultations on strengthening the security of allies must be initiated to implement additional measures for ensuring the defence of allies     
44912,   update  boris johnson will address the nation today and then have a meeting with the other g  nations  he will then give a statement at the house of commons at  pm    russia  ukraine
45135,there are abandoned  russian tanks along the  ukrainian border  a number of soldiers did not want to cross the border and fled  without barricading troops  the  russians are not fighting very bravely   empr  ukraine  russia  standwithukraine
45237,history of   years of united nations in a nutshell   russiaukraineconflict  ukrainerussiaconflict  ukraine 
